ind,open,close,low,high,volume,ma5,kf,macd,pjsp5,pjsp5bl,lrkf
255,23107.11,22954.74,22937,23168,737.3529121,22942.05,C,-2.650194136,23073.522,0.005174618,CB
256,22954.73,23044.45,22902.69,23067.92,703.8557638,22999.338,B,3.304982553,23036.148,-0.00036026,BB
257,23044.44,23219.98,23032.66,23227.39,1154.742547,23066.902,B,17.30258573,22962.852,-0.011073567,BC
258,23220.6,23101.12,23100.12,23227.99,881.4164922,23085.48,C,16.78053039,22939.66,-0.006989272,CB
259,23101.12,23045.16,23029.55,23141.27,705.524815,23073.09,B,11.16108622,22925.234,-0.005203956,BA
260,23043.23,22956.9,22906.62,23073.06,717.1953125,23073.522,A,0.554529116,22937.17,-0.000859437,AA
261,22959.08,22857.58,22828,23011.82,767.6529188,23036.148,A,-13.32892775,22943.076,0.003740378,AB
262,22857.57,22853.5,22833.43,23042.39,777.1119244,22962.852,B,-22.43011453,22980.518,0.005557923,BB
263,22853.51,22985.16,22749.8,22991.5,1431.497709,22939.66,B,-19.34303537,23017.59,0.00141091,BC
264,22985.16,22973.03,22924.32,23046.39,557.9825467,22925.234,C,-17.91067222,23080.898,0.004695419,CC
265,22973.43,23016.58,22945.45,23083.91,651.2294651,22937.17,C,-13.99635028,23187.802,0.007439072,CB
266,23016.14,22887.11,22880.42,23061.88,626.8526046,22943.076,B,-19.74141156,23401.608,0.022479815,BB
267,22887.11,23040.71,22886.62,23125,1110.056318,22980.518,B,-13.12976075,23570.71,0.023002763,BB
268,23040.72,23170.52,22994.61,23188.01,915.343489,23017.59,B,-0.608052675,23700.376,0.022867678,BC
269,23170.52,23289.57,23084.68,23612,3453.079134,23080.898,C,14.27626397,23800.764,0.021949482,CC
270,23289.56,23551.1,23280,23650,1990.84027,23187.802,C,38.92135967,23871.666,0.013611509,CC
271,23551.07,23956.14,23474.55,24188,6913.608896,23401.608,C,77.46214923,23875.218,-0.003377923,CC
272,23956.13,23886.22,23745.34,24098,2011.942215,23570.71,C,92.20472911,23880.068,-0.000257554,CB
273,23886.2,23818.85,23570,23899.87,857.6671991,23700.376,B,91.21080362,23882.058,0.002653697,BB
274,23819.48,23791.51,23657.66,23885.4,636.7060924,23800.764,B,82.75237786,23819.99,0.001197066,BB
275,23789.96,23905.61,23782.79,23931.59,573.1338881,23871.666,B,78.89651356,23736.886,-0.007057925,BB
276,23903.28,23973.9,23785,24067.46,757.9855959,23875.218,B,75.02426811,23628.314,-0.014415093,BB
277,23973.91,23910.47,23831.83,24000,360.3016812,23880.068,B,62.7676866,23515.98,-0.01649863,BB
278,23910.46,23828.8,23723.09,23916.77,853.5950125,23882.058,B,44.59138151,23436.576,-0.016460082,BA
279,23823.96,23481.17,23241.94,23837.92,2437.954658,23819.99,A,6.582961655,23437.672,-0.001852463,AA
280,23482.11,23490.09,23386.1,23547.96,753.1130571,23736.886,A,-19.12419521,23440.456,-0.002112976,AA
281,23489.29,23431.04,23299.99,23537.34,776.5478452,23628.314,A,-40.06764582,23479.874,0.002084158,AA
282,23431.04,23348.8,23190,23431.05,873.4196345,23515.98,A,-58.31601668,23549.138,0.008580227,AA
283,23348.8,23431.78,23084.24,23456.61,1214.149721,23436.576,A,-63.24168562,23581.522,0.006390552,AB
284,23423.93,23486.65,23399,23588,774.4400318,23437.672,B,-61.20850532,23562.48,0.003228643,BC
285,23483.86,23504.01,23457.6,23614.88,614.3135706,23440.456,C,-57.1745298,23572.926,0.002932095,CB
286,23504.02,23628.13,23417.45,23647.89,802.4271965,23479.874,B,-45.15447617,23541.368,-0.003671979,BC
287,23628.12,23695.12,23537.06,23788,1294.805288,23549.138,C,-32.30200151,23515.572,-0.007577425,CB
288,23695.12,23593.7,23507.65,23747.29,1198.344931,23581.522,B,-30.2754394,23504.614,-0.003775838,BB
289,23593.69,23391.44,23359.19,23645.03,1525.42239,23562.48,B,-41.50695465,23600.934,0.008956011,BB
290,23393.61,23556.24,23393.6,23615.19,1085.975274,23572.926,B,-36.94008692,23615.598,0.002519842,BB
291,23554.29,23470.34,23334.73,23592.54,817.5124741,23541.368,B,-38.62539595,23666.616,0.008362725,BB
292,23470.34,23566.14,23300,23594.31,1478.852167,23515.572,B,-32.45739695,23726.354,0.006798483,BC
293,23566.14,23538.91,23504.7,23678.9,941.2194643,23504.614,C,-29.46794354,23804.642,0.011289053,CB
294,23538.91,23873.04,23530,23926.66,1581.030237,23600.934,B,-5.499138602,23863.354,-0.00040573,BC
295,23873.03,23629.56,23624.62,23924.8,1310.923747,23615.598,C,-6.486554078,23814.144,0.007811572,CB
296,23629.61,23725.43,23627.15,23808.2,594.4246708,23666.616,B,-1.39297469,23770.302,0.001891304,BB
297,23725.42,23864.83,23659.2,23877.6,715.2314431,23726.354,B,10.0261984,23690.38,-0.00730992,BB
298,23864.83,23930.35,23782.6,23995,769.7673769,23804.642,B,20.07381841,23640.772,-0.012100868,BC
299,23930.35,24166.6,23856.03,24288,2009.458416,23863.354,C,39.58490014,23540.256,-0.025917754,CB
300,24167.45,23383.51,23357.89,24194.67,2856.109022,23814.144,B,-1.137426252,23634.258,0.010723283,BA
301,23383.51,23506.22,23100,23618.15,2236.839306,23770.302,A,-19.66952198,23721.724,0.009167956,AA
302,23506.42,23465.22,23447.2,23595.8,585.2377335,23690.38,A,-33.72448687,23807.89,0.014603315,AB
303,23465.22,23682.31,23300,23711.47,1259.02993,23640.772,B,-27.68892262,23853.02,0.007208334,BC
304,23678.22,23664.02,23592.77,23743.46,817.0833057,23540.256,C,-24.33569123,23904.792,0.010174603,CC
305,23664.02,23853.52,23652.65,23887,986.047435,23634.258,C,-9.523337709,23930.356,0.00322116,CB
306,23855.82,23943.55,23648.78,24011.89,1857.073881,23721.724,B,5.368646103,23873.52,-0.002924796,BC
307,23943.55,23896.05,23800,24111,1508.936239,23807.89,C,10.74079871,23786.6,-0.004580255,CC
308,23896.04,23907.96,23841.43,23978.44,857.950438,23853.02,C,13.63141538,23493.798,-0.017323184,CA
309,23907.97,23922.88,23694.84,23927.3,910.9028815,23904.792,A,14.97614491,23238.892,-0.028591374,AB
310,23922.88,23981.34,23894.63,24029.71,1256.895919,23930.356,B,18.02593681,22905.016,-0.044881729,BB
311,23981.35,23659.37,23632.14,24077.87,1851.786704,23873.52,B,-2.334684962,22734.678,-0.039083543,BA
312,23658.21,23461.45,23336.05,23735.06,2174.672056,23786.6,A,-28.37926064,22673.81,-0.033571668,AA
313,23461.45,22443.95,22437.48,23491.72,7846.072205,23493.798,A,-108.8601276,22804.932,0.016083711,AA
314,22443.95,22648.35,22350,22839.18,4240.751342,23238.892,A,-141.0147497,22915.294,0.011786466,AA
315,22648.32,22311.96,21906,22663.73,5983.477758,22905.016,A,-175.3843726,22994.692,0.030599374,AB
316,22311.96,22807.68,22254.76,22849.4,3276.180936,22734.678,B,-155.83755,22994.518,0.00819189,BB
317,22807.68,23157.11,22600.71,23204.25,3350.349038,22673.81,B,-112.5023212,22926.16,-0.009973179,BC
318,23157.11,23099.56,22914.36,23211.41,1560.773147,22804.932,C,-82.24478205,22872.736,-0.009819408,CC
319,23101.17,23200.16,22958.44,23322.86,2339.338917,22915.294,C,-51.49001946,22857.708,-0.01476076,CB
320,23200.16,22708.95,22640.75,23229.97,3318.42206,22994.692,B,-59.68639781,22949.77,0.010604629,BA
321,22708.96,22806.81,22641.79,22952.58,2599.949837,22994.518,A,-54.1378204,22932.97,0.005531681,AA
322,22806.81,22815.32,22692.19,22941.4,800.9668432,22926.16,A,-45.84375381,22881.312,0.002892442,AB
323,22819.55,22832.44,22739.34,22929.74,617.0596983,22872.736,B,-35.6096992,22865.282,0.001438392,BB
324,22832.43,23125.02,22766.85,23159.36,1024.781394,22857.708,B,-7.035808348,22831.312,-0.012700876,BC
325,23127.03,23169.26,23072.72,23235.95,679.6830554,22949.77,C,15.70280338,22767.244,-0.017351266,CB
326,23169.26,22722.81,22702.59,23229.73,1072.958235,22932.97,B,2.241500271,22812.866,0.003963242,BB
327,22722.81,22557.03,22500,22924.14,1907.334305,22881.312,B,-15.29694952,22838.12,0.012461304,BA
328,22558,22752.29,22470.55,22876.14,1912.951065,22865.282,A,-11.39588716,22837.242,0.003733778,AB
329,22752.29,22955.17,22727.17,22958.85,1497.535162,22831.312,B,6.250810066,22776.894,-0.007766268,BB
330,22953.19,22848.92,22735.01,22966,1000.941493,22767.244,B,11.84573462,22745.076,-0.00454481,BC
331,22848.92,22950.92,22848.92,23079.81,1343.110245,22812.866,C,22.85657601,22712.726,-0.010378407,CB
332,22950.92,22683.3,22612.49,22970.03,1325.157855,22838.12,B,13.044423,22716.71,0.00147289,BA
333,22683.29,22747.9,22494.05,22870.21,1589.0545,22837.242,A,11.86696317,22790.806,0.001886152,AB
334,22751.09,22653.43,22468.88,22827.59,1814.536003,22776.894,B,5.984763151,22894.714,0.010651102,BA
335,22656.76,22689.83,22373.62,22749.31,2022.997988,22745.076,A,5.800254942,23052.74,0.01599439,AB
336,22691.83,22789.17,22601.95,22821.47,1310.574385,22712.726,B,13.20008561,23182.606,0.017264165,BB
337,22789.18,22703.22,22606.45,22825.25,1130.621561,22716.71,B,13.11086101,23310.292,0.026739467,BB
338,22703.22,23118.38,22701.84,23150,2268.851047,22790.806,B,40.28210616,23355.708,0.010265771,BC
339,23118.38,23172.97,23067.38,23276.32,1726.045584,22894.714,C,60.01277796,23389.486,0.009343472,CC
340,23172.97,23479.96,23103.99,23537.67,2138.276398,23052.74,C,90.01632519,23381.132,-0.004209036,CC
341,23479.96,23438.5,23343.4,23639.91,2074.291953,23182.606,C,102.4434458,23374.292,-0.002739424,CC
342,23438.75,23341.65,23301,23602.39,1504.579515,23310.292,C,99.43420285,23389.924,0.002068149,CB
343,23341.64,23345.46,23236.1,23447.82,1661.907255,23355.708,B,93.10475109,23407.4,0.002653193,BB
344,23345.46,23341.86,23224.45,23430.69,689.8139128,23389.486,B,84.34096365,23483.64,0.006074066,BB
345,23339.99,23438.19,23339.99,23523.05,1208.239891,23381.132,B,80.69586302,23560.002,0.005197159,BB
346,23438.31,23404.3,23324.24,23510.78,828.2528533,23374.292,B,71.95587994,23679.728,0.011768265,BB
347,23404.31,23419.81,23279.02,23449.88,828.2266054,23389.924,B,63.46927818,23737.866,0.01358064,BB
348,23421.97,23432.84,23325.05,23531.3,1612.746579,23407.4,B,55.28344548,23777.4,0.01470415,BB
349,23432.84,23723.06,23340,23781,955.1646982,23483.64,B,65.27885996,23773.222,0.002114483,BC
350,23721.07,23820,23645.86,23840.44,2057.854136,23560.002,C,73.66249001,23698.898,-0.005084047,CC
351,23820,24002.93,23704.69,24021.89,2474.680651,23679.728,C,85.91619026,23605.088,-0.016574727,CB
352,24002.93,23710.5,23660,24070.29,3120.450741,23737.866,B,69.42103127,23563.99,-0.006179119,BA
353,23710.5,23630.51,23538.96,23741.26,1580.4495,23777.4,A,49.17054769,23549.944,-0.003409406,AA
354,23630.51,23702.17,23604.9,23779.15,1265.367805,23773.222,A,37.19374231,23510.394,-0.008091074,AA
355,23702.17,23448.38,23429.47,23705.32,1655.225976,23698.898,A,10.17633131,23548.184,0.004256328,AA
356,23448.39,23533.88,23350,23538.29,1919.102427,23605.088,A,-3.222441324,23529.204,-0.000198692,AB
357,23533.88,23505.01,23441.68,23610,1363.144875,23563.99,B,-14.67441109,23440.838,-0.002730141,BB
358,23505.02,23560.28,23339,23638.77,1203.37926,23549.944,B,-18.90276717,23498.478,-0.002623144,BB
359,23560.29,23504.42,23446.61,23680,904.8035264,23510.394,B,-25.43081848,23518.978,0.000619373,BB
360,23504.42,23637.33,23424.25,23666,1294.36499,23548.184,B,-20.95324058,23543.84,-0.003955184,BB
361,23637.32,23438.98,23399.29,23730,1457.018858,23529.204,B,-30.90475219,23546.104,0.004570335,BA
362,23438.97,23063.18,22693,23479.72,5069.310145,23440.838,A,-60.63246914,23612.824,0.023832099,AB
363,23065.02,23848.48,22936.15,23856.87,4365.719288,23498.478,B,-26.96026931,23561.926,-0.012015609,BC
364,23849.96,23606.92,23452.11,24150.65,5129.331506,23518.978,C,-20.78574061,23562.712,-0.001872671,CC
365,23606.92,23761.64,23525.83,23823.82,1912.782279,23543.84,C,-6.832859737,23520.948,-0.010129436,CB
366,23763.39,23450.3,23327.59,23894.53,2794.463024,23546.104,B,-18.46337841,23530.132,0.003404306,BB
367,23451.47,23396.78,23377.45,23645.21,1836.154578,23612.824,B,-29.02383342,23513.944,0.005007698,BB
368,23396.79,23593.99,23351.5,23642,1062.462187,23561.926,B,-22.29284272,23453.844,-0.005939902,BB
369,23595.39,23610.85,23547.14,23681.85,691.6663521,23562.712,B,-16.53546426,23377.67,-0.009875968,BB
370,23610.85,23552.82,23497.95,23623.05,446.0212363,23520.948,B,-16.43175557,23280.864,-0.011546643,BB
371,23552.82,23496.22,23421.07,23626.83,922.0480307,23530.132,B,-19.74838357,23222.752,-0.011638808,BA
372,23494.88,23315.84,23153.35,23526.13,1726.277427,23513.944,A,-32.88928911,23120.27,-0.00838786,AA
373,23315.84,23293.49,22616,23375.64,3921.940032,23453.844,A,-41.33892674,23039.886,-0.010887334,AB
374,23293.49,23229.98,23168.41,23467.15,1835.9865,23377.67,B,-48.93773982,22998.26,-0.009975041,BA
375,23234.51,23068.79,22800,23241.87,3259.007054,23280.864,A,-61.72710062,22994.87,-0.003204329,AA
376,23070.4,23205.66,22876.4,23220.53,2366.144146,23222.752,A,-57.93717532,22940.332,-0.011433762,AB
377,23205.67,22803.43,22742.13,23234.04,2008.223143,23120.27,B,-78.22640085,23013.974,0.009232997,BA
378,22803.43,22891.57,22700,22963.63,1864.821943,23039.886,A,-81.07181531,23126.172,0.010248401,AB
379,22891.97,23021.85,22788.33,23046.59,1324.252651,22998.26,B,-69.96057018,23192.018,0.007391587,BB
380,23021.27,23051.84,22914.65,23137.9,1214.0993,22994.87,B,-56.92485025,23206.484,0.006708532,BB
381,23051.52,22932.97,22871,23141.88,1318.448636,22940.332,B,-52.73641497,23263.368,0.014407118,BB
382,22932.97,23171.64,22829.55,23218.29,1506.319059,23013.974,B,-31.37528653,23270.93,0.004284979,BB
383,23171.64,23452.56,23067.23,23483.23,1455.400734,23126.172,B,2.397374573,23256.574,-0.0083567,BC
384,23452.56,23351.08,23259.55,23474.75,989.8786986,23192.018,C,17.76958644,23229.618,-0.005201558,CB
385,23350.66,23124.17,23120.98,23356.87,942.164737,23206.484,B,12.75776641,23250.814,0.005476694,BB
386,23123.61,23217.39,23050,23294.92,1015.838644,23263.368,B,15.63322916,23250.83,0.0014403,BA
387,23217.39,23209.45,23021,23297,908.3343858,23270.93,A,16.81012529,23284.24,0.003222394,AB
388,23210.43,23380.78,23121.31,23396.24,1395.180945,23256.574,B,28.26297683,23270.48,-0.00471755,BB
389,23384.92,23216.3,23154.8,23427.56,994.284274,23229.618,B,24.06119403,23284.556,0.002940003,BB
390,23216.3,23230.15,23100,23296.42,950.2048249,23250.814,B,21.59341775,23344.072,0.004904058,BB
391,23230.15,23217.47,23112.17,23347.14,1283.521778,23250.83,B,18.5995497,23382.366,0.007102238,BB
392,23218.05,23376.5,23161.09,23468.92,1137.572659,23284.24,B,26.34861994,23448.444,0.003077621,BC
393,23376.5,23311.98,23282.76,23419.21,440.149518,23270.48,C,26.09844412,23531.494,0.00941636,CB
394,23312.38,23286.68,23253.21,23407.38,393.3561266,23284.556,B,23.29105563,23598.65,0.013396929,BB
395,23286.69,23527.73,23256.72,23568.32,887.6289877,23344.072,B,35.97277344,23611.814,0.003573825,BC
396,23527.74,23408.94,23371.36,23560,742.4510459,23382.366,C,34.65182903,23624.888,0.009225023,CB
397,23407.29,23706.89,23380.92,23747.95,1400.313757,23448.444,B,51.139928,23579.032,-0.005393284,BC
398,23706.89,23727.23,23614.4,23797.48,1858.204877,23531.494,C,60.09307706,23556.114,-0.007211798,CB
399,23727.24,23622.46,23562.5,23824.97,1199.996431,23598.65,B,55.73293442,23551.412,-0.003007646,BB
400,23622.46,23593.55,23543.04,23656.58,639.6528086,23611.814,B,47.97102569,23558.238,-0.00149668,BA
401,23595.27,23474.31,23472.21,23621.69,1128.233402,23624.888,A,32.60986272,23593.668,0.005084622,AA
402,23472.21,23477.61,23436.2,23571.81,739.1840019,23579.032,A,21.03678401,23633.434,0.006637132,AB
403,23477.6,23612.64,23450.36,23622.18,484.6646963,23556.114,B,20.8034368,23698.058,0.003617469,BB
404,23612.64,23598.95,23533.71,23650,631.7032275,23551.412,B,18.15146786,23773.47,0.007395244,BC
405,23598.95,23627.68,23551.53,23687.76,737.3367368,23558.238,C,16.78834869,23962.332,0.014163557,CB
406,23629.68,23651.46,23513.32,23677.66,1186.400518,23593.668,B,15.95035108,24102.308,0.019062164,BB
407,23652.99,23676.44,23600,23874.56,1988.542023,23633.434,B,15.52564583,24267.84,0.024978417,BB
408,23673.37,23935.76,23650,23973.08,1884.05595,23698.058,B,30.30189321,24287.05,0.014676367,BC
409,23936.84,23976.01,23778.51,24034.65,1977.371765,23773.47,C,39.78160817,24295.734,0.013335163,CC
410,23977.02,24571.99,23900.38,24682.89,5735.579506,23962.332,C,80.81933686,24197.632,-0.015235152,CC
411,24571.98,24351.34,24342.59,24637.36,2350.326173,24102.308,C,87.18612921,24164.632,-0.007667258,CC
412,24351.33,24504.1,24329.13,24546.21,1125.41873,24267.84,C,95.1195316,24135.064,-0.015060174,CB
413,24504.37,24031.81,23780,24530,3584.062268,24287.05,B,63.51294533,24218.69,0.00777636,BA
414,24031.8,24019.43,23942.85,24200,1544.067829,24295.734,A,37.98595257,24306.522,0.01195249,AB
415,24019.43,24081.48,24012,24302,2118.387627,24197.632,B,22.27106944,24374.176,0.012154402,BB
416,24081.47,24186.34,23989.26,24262.35,870.7578121,24164.632,B,16.21130059,24455.004,0.011108088,BC
417,24186.58,24356.26,24135.89,24430.76,805.1293743,24135.064,C,20.63586179,24526.392,0.006985145,CC
418,24356.37,24449.94,24300,24529.93,791.3243356,24218.69,C,26.48736315,24557.016,0.004379397,CC
419,24449.95,24458.59,24354.04,24494.89,498.9473123,24306.522,C,27.43971157,24647.392,0.007719251,CB
420,24458.59,24419.75,24213.54,24458.59,623.7107116,24374.176,B,22.17820066,24732.416,0.012803817,BB
421,24419.74,24590.48,24368.91,24658.16,1000.944112,24455.004,B,26.6214994,24797.214,0.008407075,BC
422,24590.48,24713.2,24516.14,24777.77,1702.116446,24526.392,C,33.79009792,24816.114,0.004164333,CB
423,24713.2,24603.06,24520.51,24777.77,1045.995706,24557.016,B,27.35347612,24838.172,0.00955621,BB
424,24602.23,24910.47,24500,24926.06,1494.618541,24647.392,B,39.31150555,24823.044,-0.003509609,BC
425,24909.47,24844.87,24759.84,24977,1463.545925,24732.416,C,38.27786071,24810.646,-0.001377508,CC
426,24844.88,24914.47,24823.74,25045.3,1860.06433,24797.214,C,37.69637665,24807.972,-0.004274544,CB
427,24911.93,24807.7,24750,24925.31,1282.011336,24816.114,B,26.08734153,24817.732,0.000404391,BB
428,24807.8,24713.35,24662.39,24864.02,1071.204369,24838.172,B,8.908172907,24821.842,0.004390016,BB
429,24713.35,24834.83,24660.82,24873.04,704.3230973,24823.044,B,2.891775772,24822.478,-0.000497366,BB
430,24834.9,24782.88,24717.92,24936.72,721.3105385,24810.646,B,-6.88711135,24844.934,0.002503906,BB
431,24782.88,24901.1,24755.18,25014.41,1100.926248,24807.972,B,-7.63607991,24851.59,-0.001988266,BB
432,24901.09,24856.5,24726.07,24913.72,1262.454569,24817.732,B,-13.05939614,24956.55,0.004025104,BB
433,24856.5,24733.9,24573.49,24900.05,996.4567859,24821.842,B,-26.0762165,25134.818,0.016209251,BB
434,24733.89,24838.01,24707.49,24887.68,825.8968874,24822.478,B,-28.64259937,25339.47,0.020189218,BB
435,24835.57,24895.16,24715,24947.86,1298.73936,24844.934,B,-27.45591167,25518.192,0.02502623,BB
436,24895.16,24934.38,24800,24987.82,1075.09663,24851.59,B,-25.06075331,25656.482,0.028960094,BB
437,24938.24,25381.3,24868.35,25441.28,3270.166148,24956.55,B,4.041872955,25766.086,0.015160216,BC
438,25381.3,25625.24,25337.25,25671.11,2496.961251,25134.818,C,35.39569329,25924.676,0.011685198,CC
439,25625.25,25861.27,25579.73,25955.32,4204.434382,25339.47,C,65.93142771,26093.302,0.008972181,CC
440,25860.8,25788.77,25683.69,26000,2149.5641,25518.192,C,74.5137332,26219.16,0.016689047,CB
441,25789.98,25625.83,25582.62,25861.12,1027.609833,25656.482,B,62.94465472,26391.764,0.029889139,BB
442,25625.83,25929.32,25592.39,25934.76,797.5999011,25766.086,B,68.97455871,26558.054,0.024247994,BB
443,25929.32,26418.19,25812.98,26498,2224.452939,25924.676,B,97.39237798,26598.752,0.00683476,BC
444,26420.21,26704.4,26330.37,26875,2634.219152,26093.302,C,125.1975351,26572.586,-0.004936041,CB
445,26704.4,26418.06,26126.99,26800,2313.893388,26219.16,B,114.3369412,26603.69,0.007026633,BC
446,26417.01,26488.85,26364.82,26650,1263.200069,26391.764,C,102.3413393,26655.304,0.006283927,CB
447,26487.89,26760.77,26487.69,26860.35,1528.764746,26558.054,B,102.8655556,26681.474,-0.002963143,BB
448,26759.4,26621.68,26506.46,26963,2118.371827,26598.752,B,84.74532186,26884.378,0.009867822,BB
449,26621.36,26573.57,26500,26859.3,1766.60407,26572.586,B,61.50197984,27097.072,0.019700101,BB
450,26573.41,26573.58,26444.11,26651.87,1311.985965,26603.69,B,39.19675777,27278.522,0.026527927,BB
451,26573.57,26746.92,26573.57,26835.74,1148.970601,26655.304,B,29.62098604,27492.258,0.027866311,BC
452,26746.92,26891.62,26710.57,26940,1118.480682,26681.474,C,26.63051483,27678.41,0.029257813,CC
453,26890.35,27636.2,26890.35,27748.89,4735.837412,26884.378,C,66.1465917,27680.562,0.001605213,CC
454,27634.17,27637.04,27450,27787.22,1973.317611,27097.072,C,82.61894061,27595.394,-0.001506891,CC
455,27637.19,27480.83,27376.34,27955,3526.014025,27278.522,C,73.57355014,27601.928,0.004406635,CB
456,27480.82,27815.6,27233,27850,2410.28481,27492.258,B,80.17381689,27505.334,-0.011154388,BC
457,27812.33,27822.38,27690.3,27893.74,1241.891059,27678.41,C,75.12019367,27412.96,-0.014715492,CB
458,27824.9,27646.96,27000,28424.49,7953.928426,27680.562,B,51.22826483,27304.008,-0.012404691,BA
